Detection Date,Latitude,Longitude,Notes,Lab Status
603,47.423653,-122.15307,"Feeding on oregano, very defensive and came at me when I got too close",0
603,47.62984,-120.68945,Wasp is dead and looks like it has been for a while.,0
603,47.114008,-122.09131699999999,"Big huge stinger, dead at the neighbors",0
603,48.29181,-122.54416,"Sighting at 245 pm a Asian hornet approximately 2 inches long, orange, yellow, and black in color. Did not attempt to catch",0
603,47.048833,-122.859501,"This looked just like the pictures and I tried to get as close as I could. I'm terrified of bees, it was about 2 inches long, big eyes and the same color as the pictured with a very prominent stinger",0
603,45.744309,-122.53574099999999, ,0
603,47.856054,-122.25014099999999,"Although seen from inside the apartment, but the wasp is huge (~2.5 - 3 inches) and is constantly wailing it’s tail side (similar to honey bee). The size and wailing of tail confirms that it’s a giant hornet",0
603,47.611582,-122.046007,Sammamish Plateau Washington,0
603,47.418128,-122.197457,Sitting in my truck having a cigarette and the nightmare tried to fly through my window. Was not able to get a picture but it will now haunt my nightmares.,0
603,48.787463,-122.50368300000001,"Flew into my house, landed on sprinkler system and was just about half the length of the sprinkler. Flew out on its own before I could get a pic",0
603,48.512159999999994,-122.632725,"It was on my windshield of my car just sitting there for quite a while, enough for me to take pictures from the inside and Then get out to take pictures again",0
603,47.089366,-121.885586,Large wasp ~2” yellow and black under a cedar tree. Unable to capture any pictures.,0
603,47.628167,-122.280612,About 1.5 -2 inches long,0
604,47.674686,-122.393817,"Just saw this large wasp. Doesn't look like an Asian giant hornet, but it is larger than any wasp I've seen here. For reference, the metal rectangle at the base of the metal bird is 2 inches wide.",0
604,47.550874,-122.383091,Asian Hornet seen on 40th Ave By Juneau one singular flying around near ground,0
604,47.4737,-123.83601000000002,It was too quick to get a photo. We had just packed up our car in the campground parking lot and it buzzed. Unmistakeable orange color and incredible size. We spend a lot of time outdoors and we have never seen anything like this.,0
604,47.679192,-117.261548,spokane valley Washington... landed on coworker. Was not able to get picture but able to see it.. roughly 2in ling orange head,0
604,47.389967,-122.221749,This is the second sighting in two days. We killed this one.,0
604,48.527389,-122.21173999999999,"It was a reddish/brownish/yellowish wasp type of flying bug. It was about 3 inches long, and it's stinger was about half an inch. I saw it in Sedro Woolley, WA. I wasn't able to take a picture.",0
604,48.02234,-122.58707,Compared this trapped hornet to photos - looks exactly like one.,0
604,48.21928,-122.53108999999999,Large mostly black wasp like insect noted on firewood pile.,0
604,46.90791,-122.64161200000001,I live at . I came home from work and went to throw away some trash in the trash can beside my door to my trailer which is next to my chimney and it was sitting on my chimney. It flew at me and I ducked away from it and I ran back about 15 feet or so to,0
604,47.610664,-122.643073,Caught this today at my house,0
604,48.545776000000004,-122.220749, ,0
604,48.75817,-122.42294,I have an insect that I h e trapped in myHouse on lake whatcom. The insect is 1.5-2.5 inches long. It is a strange looking insect and thought I’d upload images just in case. Doesn’t seem to be anything alarming but thought it’d be best to try and i,0
604,48.662605,-122.496247,"Pressure washing the deck and this thing popped up.  Hadn't seen anything like this before.  Probably not an Asian Hornet, but .....",0
604,47.420229,-122.01082099999999, ,0
604,48.298082,-121.524878,"Huge stinger. Muggy afternoon, 72 degrees approx. first rain overnight since fires in our area.",0
604,48.662869,-122.496027,Did you get this picture?  I sent it in previously with no reply.  If not an Asian Hornet what is it?,0
604,48.47514,-122.33559,They were seen in Autozone in Burlington Washington when I was unloading the truck.,0
604,47.835215999999996,-122.3335,Solitary insect approx 1 1/2 inches long. Crawling on our deck.,0
604,48.697131,-122.90696000000001,"Was found near some plantings, I was able to swat it and capture it.  In Eastsound, on Orcas Island.",0
604,48.14047,-122.59477,"It's almost 2"" long.",0
604,47.333987,-122.517619,"Flew past me in my parking pad. It was, by far, the biggest bee I have ever seen. I live in a rural area. I think you should put traps around here.",0
604,47.62984,-120.68945,"Not sure what kind of hornet it is but he is over an inch long..Caught got in large spider web,..I zapped him with the bug racket several times but only stunned him,..he is now residing in a jar",0
604,48.177492,-122.526794,"Was in garage caught in web, then gone",0
604,48.030588,-122.678206,I'm  fairly familiar with the hornets and wasps commonly in Washington state. But this was big!,0
604,47.569685,-122.684991,I saw the bee as I was waiting for a stop light to turn on Kitsap Way and it was in front of my car but I think i noticed it because the car in front of me was white and I realized what I saw. I could see the back and orange and it's pointy bottom.,0
604,48.457532,-122.553101,I thought it was a pigeon hornet at first so went outside to investigate. But it had yellowish lines on the abdomen. Biggest flying insect I've seen.,0
604,47.688399,-122.382883,This is in my house… I’m not sure if it’s a giant hornet or if it’s just a large wasp but I have never seen anything like this before in my life it’s really terrifying,0
604,48.00016,-122.207935,I didn’t want to get close enough to photo. The hornet I saw was at least 2 inches long and very wide . It was in the breezeway near the hospital parking garage roof at Providence Colby Campus .,0
604,48.53987,-122.97461000000001,Found floating,0
604,47.397888,-122.62431799999999,"This was a 2 1/2 - 3 inch Asian hornet. It was close to an inch thick. It had a very large stinger. It was attempting to enter the garbage can. Over the last 2 months, my partner threw away raw oysters which rotted for a week. Also, he threw a dead rat i",0
605,47.704903,-122.366151,Saw the hornet flying around a few times.,0
605,48.853501,-122.613918,"I think this was most probably a Great Golden Digger Wasp, but it was as large as they come - just over an inch, and it seemed to have a little more yellow, so I wanted you to know.It was right in front of my front door, so I'm concerned.I had never seen",0
605,48.93758,-122.48288400000001,Animal was tired and easy to trap.,0
605,47.675959999999996,-122.27861200000001,"Pretty certain this is a bald face hornet, I'd say 1.5 inches long",0
605,48.108282,-123.096575,Sept. 16,0
605,48.10739,-122.4382,Flew past me and landed on a tree in my yard.it is approximately 2” long.,0
605,48.026787,-117.60683999999999,Found this at loon lake,0
605,48.00777,-122.56155,Saw at least one yesterday and at least one today. Flying aggressively at and around people,0
605,47.072269,-122.39936999999999,About 2 inches long. Heading N. By NW. Moving too fast for me to get a picture.,0
605,47.865911,-121.986893, ,0
605,47.58793,-122.12878, ,0
605,48.948178000000006,-122.434531, ,0
605,47.594694,-122.13651899999999,Pretty sure it was an Asian Giant Hornet I just saw attacking a honey bee in my backyard.  It was at least 3 or 4 times the size of the little bee and it had a fat body.  It was big enough to make a loud noise when it flew into the window.,0
605,48.221375,-122.688451,Confident sighting for getting to examine it for 30 seconds. Eating pollen from flowers with other bees(honeybees). 3-4 times the honeybee size and looked similar to photos ive seen on the news. Did not look like a wasp/hornet/yellow. Type of bee ive nev,0
605,47.859928000000004,-121.826303,burrowing in sand/dirt cracks of curb of sidewalk outside front door of business,0
605,48.099140000000006,-123.43533000000001,Unsure if it’s indeed an Asian hornet but it’s about 1.5” in length. I Saw it flying and smacked it out of the air with a shovel.,0
605,47.120218,-122.19037900000001, ,0
605,47.95493,-117.5573,I Just seen one of them it was flying by my house and landed on a friend of mine we tried to catch it in a jar but it flew away,0
605,48.28902,-122.54978,Flew right at me wanting to attack,0
605,47.328,-122.58008999999998,Jody called USDA-NRCS to report possible nest in her carport in Gig Harbor. She is disabled and her message did not provide an address.,0
605,47.042054,-122.943327,flew into my apartment. Made a quick run to my bedroom to stay safe?,0
605,47.566708,-122.22483600000001,"Two of us observed a dark orange large hornet approximately 2” long on an herb plant. I attempted to catch it, but it got away. No photo.",0
606,47.996204,-121.91245900000001,"I sent an alert earlier from my phone and did not have an image at that time.  This one was sent to me.  They said it was about 1.5"" long, and made a clearly audible sound as it fly past them prior to taking the attached picture.",0
606,48.891767,-122.470845, ,0
606,47.159153,-122.521804,"The hornet flew in our open back door. It was about 1.5 inches long or more with a black thorax, larger than any bee or hornet I have seen before. We brushed it out of the house.  We were a bit startled and did not capture a photograph.",0
